Cluster,OID_,Fault_proximity,Basement_dummy,Lito_Fans,Lito_Shales,Precipitation,Temperature,Urban_dummy,Vertical_velocity,Age_1980,X,Y
2192,546713.5,2411.598703,0,0.5,0.5,103.3741493,14.45923662,0,1.863484442,0,989392.4351,987329.3218
2193,546713.5,2403.162815,0,1,0,103.3086967,14.45875978,0,1.986446679,0,989437.5514,987519.5186
2194,546721,2425.422289,0,1,0,103.1340179,14.45799351,0,2.404568195,0,989518.6228,987911.461
2196,546764,2075.090046,0,1,0,102.6691284,14.45722389,0,2.509029627,0,989337.0613,988458.2703
2198,546728,1896.944923,0,0,1,102.2301178,14.45501137,0,2.21055603,0,989515.9865,989199.9
2199,546731,1710.971226,0,1,0,101.9896088,14.45463562,0,1.979090095,0,989396.7314,989394.6003
2200,546738,1772.937459,0,0,1,101.7349167,14.45287323,0,1.979465008,0,989558.905,989771.6699
2201,546736,1654.47785,0,0,1,101.4663544,14.45173105,0,2.341622194,0,989486.5604,990019.4207
2210,546492,2091.005765,0,0,1,97.92102814,14.41834927,0,2.115662098,0,989391.1165,992642.8444
2211,546539.5,2290.585642,0,0,1,97.11114502,14.40483379,0,1.992372632,0,989458.8094,993126.4225
2212,546547,2367.700873,0,0,1,96.74668884,14.39774752,0,2.189462304,0.5,989460.4496,993346.9898
2213,546556.2,2471.384194,0,0,1,96.18192139,14.38527794,0,2.0485394,0.2,989439.0496,993633.7749
2214,546738.9167,2678.991143,0,0,1,95.50400098,14.3685689,0,2.148949206,0.166666667,989520.2526,993956.9987
2215,546786,2700.879578,0,0,1,95.12738176,14.35729746,0,2.096958691,0.545454545,989481.6845,994152.5119
2223,59863.33333,3673.997702,0.111111111,0,1,89.02286784,13.99133036,1,2.168815825,0.222222222,989605.6245,996742.108
2224,60102.72093,3763.874477,0.058139535,0,1,88.50834181,13.94425001,1,2.159238541,0.203488372,989561.2956,996954.1573
2225,61202.24661,3885.313968,0.024886878,0,1,87.92296637,13.89641546,1,2.158026857,0.364253394,989503.9138,997214.9218
2226,67187.16008,4042.288596,0.027027027,0,1,87.30766327,13.85611192,1,2.161626504,0.074844075,989473.4214,997479.4582
2227,65560.09533,4252.730577,0.014198783,0,1,86.56039268,13.82608124,1,2.158839261,0.060851927,989468.8514,997777.1199
2228,64594.6,4535.451525,0,0,1,85.55351271,13.7908282,1,2.121970693,0.036363636,989591.6299,998047.2336
2231,58786.86275,5073.559435,0,1,0,83.85319414,14.16366299,1,2.021306994,0.156862745,989448.422,999078.1534
2232,64588.59447,5175.398684,0.023041475,1,0,83.81387603,14.30039309,1,2.02155471,0.198156682,989366.3396,999348.3936
2233,54667.60395,5433.541839,0,1,0,83.15447682,14.42675875,1,1.995932753,0.072837633,989477.4682,999615.2624
2234,52635.2511,5593.506705,0,1,0,82.92007325,14.51500895,1,1.984479531,0.039647577,989513.6821,999815.1359
2237,210344,6404.339085,0,1,0,83.11365356,14.79242172,1,1.943505526,0,989614.3814,1000849.124
2238,202434.3846,6535.316977,0,1,0,84.6341811,14.78584488,1,1.996114003,0.205128205,989393.0184,1001201.554
2239,204620.9053,6729.090039,0,1,0,84.95813489,14.79677882,1,2.028732007,0.898245614,989429.6139,1001416.61
2240,205915.4454,6986.072834,0,1,0,85.50953096,14.80548269,1,2.050182591,0.897058824,989473.6268,1001702.062
2241,220612.45,7172.197785,0,1,0,86.58635712,14.79785872,1,2.074894488,0.6,989374.0185,1001997.09
2242,236842.0932,7491.559701,0,0.459627329,0,87.36177494,14.79878574,1,2.097728543,0.863354037,989435.3258,1002338.74
2243,230824.8383,7749.786932,0,0,0,88.06215103,14.79779,1,2.115433606,0.522304833,989483.6279,1002612.583
2244,225643.7087,7996.908949,0,0,0,88.950011,14.79471132,1,2.162620908,0.713043478,989481.6311,1002902.62
2245,224677.9523,8261.703195,0.004545455,0,0,89.92626476,14.79100572,1,2.233343512,0.518181818,989463.3632,1003218.666
2246,224369.4082,8397.686999,0,0,0,90.38144855,14.78919981,1,2.269434491,0.755102041,989460.6513,1003375.721
2247,270966.8925,8870.430802,0,0,0,91.67400791,14.7840899,1,2.346368009,0.129032258,989569.3877,1003853.437
2248,270224.0973,9062.942025,0,0,0,92.45461693,14.77613169,1,2.365217531,0.097285068,989506.3879,1004102.844
2249,269487.4911,9308.319602,0,0,0,93.2634532,14.76648867,1,2.37307657,0.115308151,989476.9887,1004390.878
2250,263201.3775,9606.876837,0,0,0,94.16089723,14.75336821,1,2.51956305,0.221824687,989455.9595,1004730.95
2251,261594.1997,9871.388069,0,0,0,94.86053909,14.74177554,1,2.791566335,0.233486943,989473.8015,1005012.989
2252,260178.3782,10128.97178,0,0,0,95.51770935,14.7294621,1,3.044745467,0.152727273,989489.8268,1005287.355
2253,282190.495,10389.72554,0,0,0,96.27623193,14.71269673,1,3.067603469,0.173913043,989390.9903,1005612.981
2254,282375.2727,10526.41007,0,0,0,96.63240051,14.70436192,1,3.306785453,0.181818182,989337.9689,1005782.264
2255,433108,11083.29377,0,0,0,97.78884125,14.67978287,1,3.456232786,1,989549.2296,1006295.555
2264,547320,13601.62357,0,0,0,102.2363663,14.59168434,0,2.996730328,0,989513.5644,1008974.98
2265,490393,13730.65221,0,0,0,102.4495697,14.58868217,0.5,3.323282361,0,989462.2983,1009125.342
2266,547322,14082.38319,0,0,0,102.9130783,14.58273792,0,3.481216192,1,989516.5637,1009475.979
2271,548987.7931,13811.06696,0,0,0,104.9422526,14.55485979,0,3.073749633,0.172413793,989548.1852,1010972.324
2337,546709.5,2714.679647,0,0,1,103.5490036,14.45840597,0,2.083254218,0.5,989716.8379,987353.9106
2341,546722,2303.818155,0,1,0,102.8290253,14.45649242,0,2.028409243,1,989667.2703,988583.0282
2342,546723,2184.175656,0,1,0,102.5994492,14.45605564,0,1.989551187,0,989646.0847,988811.9105
2343,546724,2124.134277,0,0,1,102.4708633,14.45530701,0,1.886581659,0,989691.5802,989041.6117
2345,546740,2069.834199,0,0,1,101.885025,14.45242786,0,2.410152674,0,989870.8698,989818.9583
2346,546740,1961.385378,0,0,1,101.7783318,14.45206642,0,2.493989944,0,989780.7965,989922.0482
2347,546734,1788.90984,0,0,1,101.3924026,14.45087433,0,2.365149021,0,989644.7143,990174.1545
2348,546747,1991.369469,0,0,1,101.2141876,14.44914722,0,2.313248634,0,989860.6886,990463.5702
2349,546754.5,2051.751158,0,0,1,100.7406387,14.44635773,0,2.400777102,0,989887.7008,990886.1235
2354,546483,2500.627451,0,0,1,98.57121658,14.427194,0,2.22870332,0.125,989856.0164,992387.5502
2355,546493,2625.933406,0,0,1,97.82019806,14.41743946,0,1.902873039,0,989897.0406,992821.2832
2356,546495,2651.859037,0,0,1,97.674263,14.41530991,0,1.916584492,0,989893.7031,992926.5453
2357,546545.6667,2765.707913,0,0,1,96.71209717,14.39925226,0,2.070645452,0.666666667,989869.3221,993393.8285
2358,546577.75,2768.708093,0,0,1,96.21912766,14.38830376,0,2.058155268,0.25,989781.84,993611.0334
2359,546683.5714,2862.794311,0,0,1,95.59424264,14.37269715,0,2.216409581,0.142857143,989725.9913,993941.6675
2360,546609,2992.36323,0,0,1,94.93805372,14.35509594,0,2.072537257,0.115384615,989761.0234,994235.0624
2361,546612.3333,3084.538715,0,0,1,94.49578094,14.3419412,0,2.071760615,0.333333333,989797.1976,994426.3459
2366,69225,3406.8418,0,0,1,90.77954865,14.14351273,1,2.186169386,0,989703.2225,996016.7577
2367,108300,3758.400302,0,0,1,89.3826828,14.03873634,1,2.167062998,0,989878.0344,996459.1301
2368,93509.22708,3771.871529,0.00625,0,1,89.08040063,14.00597663,1,2.136056078,0.20625,989793.2079,996630.8062
2369,59661.75382,3909.337576,0.04587156,0,1,88.31751007,13.93331602,1,2.144909273,0.171253823,989766.9469,996920.0695
2370,62138.89557,4095.069516,0.014240506,0,1,87.48138536,13.85741339,1,2.170133628,0.235759494,989771.7229,997221.4795
2371,66848.66667,4233.882291,0.047619048,0,1,86.88781621,13.80914234,1,2.17150062,0.055555556,989770.7972,997439.027
2372,64895.7451,4486.755151,0.029411765,0,1,85.80491147,13.76015711,1,2.12280761,0.075163399,989724.134,997856.8347
2373,64544.17204,4590.257648,0.032258065,0,1,85.4015279,13.75487679,1,2.122164131,0.043010753,989737.3162,997987.9284
2374,50806.93103,5076.829552,0.034482759,1,0,83.62788023,13.85367555,1,2.016813369,0.620689655,989851.2663,998537.9838
2375,61678.44348,5160.737868,0.005217391,1,0,83.3534774,13.93244758,1,1.999677258,0.417391304,989816.2501,998697.4874
2376,68920.0935,5270.248619,0.004065041,1,0,82.92151633,14.07484841,1,1.987773427,0.902439024,989779.8844,998948.6735
2378,55824.19403,5529.577177,0,1,0,82.59031859,14.42246366,1,1.970907135,0,989640.2875,999572.0549
2379,53441.22727,5679.371435,0,1,0,82.42041432,14.52371164,1,1.959247844,0.181818182,989645.5154,999796.6111
2380,207629.5,6140.903797,0,1,0,81.05181885,14.74968624,1,1.894860268,0,989917.0089,1000184.024
2382,204929.3377,6497.44373,0,1,0,82.4695709,14.82343021,1,1.932770314,0.272727273,989787.3917,1000816.91
2384,213511.1142,6980.022951,0,1,0,84.28052263,14.82924023,1,2.010664298,0.082191781,989711.4638,1001515.53
2385,213883.7059,7160.517332,0,1,0,84.67758876,14.8298524,1,2.024632241,0.289132602,989761.0756,1001704.904
2386,203925.2377,7396.200155,0,1,0,85.26649294,14.8255673,1,2.057453835,0.529147982,989817.8744,1001957.398
2387,235953.5714,7690.762439,0,0.071428571,0,87.06575176,14.80657414,1,2.111530491,0.547619048,989673.3008,1002420.233
2388,236572.2908,7892.716739,0,0.14789916,0,87.51871524,14.80488268,1,2.127730136,0.78487395,989756.7728,1002606.465
2389,228227.4872,8162.872403,0,0.011600928,0,88.51654536,14.80058065,1,2.191686953,0.43387471,989773.7849,1002916.784
2390,238886.7352,8420.292113,0,0,0,89.50198646,14.79743028,1,2.289509241,0.437636761,989775.732,1003218.119
2391,244753.9674,8675.108513,0.002506266,0,0,90.312198,14.79533198,1,2.379178023,0.147869674,989821.7659,1003487.203
2392,270879.861,8862.26382,0,0,0,91.34991766,14.7883354,1,2.336819009,0.098654709,989692.7015,1003776.806
2393,271343.0029,9247.295488,0,0,0,92.316982,14.78296348,1,2.333324419,0.122807018,989837.6507,1004135.243
2394,270451.0348,9452.999371,0,0,0,93.13646873,14.77288885,1,2.362107776,0.173852573,989768.8564,1004404.771
2395,264515.5535,9751.278656,0,0,0,94.02049867,14.760492,1,2.465509645,0.102505695,989788.6158,1004728.9
2396,244942.072,9993.569911,0.003062787,0,0,94.76905806,14.74723138,1,2.617572267,0.183767228,989765.5532,1005010.148
2397,249462.9293,10274.79184,0,0,0,95.50893338,14.73292491,1,2.753070146,0.036464088,989795.4693,1005306.985
2398,273352.0912,10583.28134,0,0,0,96.27286839,14.7165118,1,3.048883424,0.060810811,989828.5695,1005631.071
2411,491215,14282.08592,0,0,0,103.2711067,14.58058453,0.5,2.870297909,0,989871.2565,1009571.819
2412,548966,14447.70222,0,0,0,103.4712448,14.57760811,0,2.643455744,0,989801.02,1009768.253
2414,434456.4286,14263.15227,0,0,0,104.5266418,14.56274128,1,3.031354666,0.142857143,989713.4455,1010549.687
2415,435377.5689,14117.62153,0,0,0,104.7282811,14.56012334,0.992481203,3.110760389,0.248120301,989763.5685,1010712.963
2416,419549.2588,13751.51525,0,0,0,105.2444644,14.5524787,0.988235294,3.415078334,0.011764706,989805.0823,1011102.176
2417,418357.0606,13676.71488,0,0,0,105.419783,14.56836956,0.984848485,3.418467413,0.03030303,989883.3892,1011201.574
2483,546765,2874.750262,0,0,1,103.5888596,14.4575758,0,2.143516302,0,989935.0181,987603.4446
2488,546729.5,2379.193405,0,0,1,102.5810089,14.45453501,0,2.312661767,0,990032.0458,989187.1464
2491,546742.5,2258.815049,0,0,1,101.9127274,14.45178986,0,2.29521513,0.5,990100.5363,990026.1198
2493,546749,2227.087629,0,0,1,101.3206825,14.4489882,0,2.356895804,0.25,990093.9459,990589.2429
2494,546756.25,2170.953948,0,0,1,100.8924236,14.44694257,0,2.601240516,0,990012.1965,990865.7094
2499,546484.8571,2658.515308,0,0,1,98.61282349,14.42784725,0,2.135982326,0.142857143,990014.4573,992397.0658
2500,546502.75,2802.030722,0,0,1,98.16198826,14.42270887,0,2.053103417,0.125,990105.4803,992699.047
2501,546508.75,2803.268854,0,0,1,97.71687508,14.41662908,0,2.048949689,0.25,990050.9696,992927.6676
2502,546623,2890.700832,0,0,1,97.03533427,14.40610727,0,2.023260474,0.333333333,990041.6715,993268.3767
2503,546598.3333,3002.501655,0,0,1,96.32070923,14.39322376,0,1.941605449,0,990047.7127,993589.4672
2504,546562,3118.671239,0,0,1,95.62603251,14.37738164,0,2.137117704,0,990011.7864,993931.3732
2505,546664.8246,3316.570919,0,0,1,95.12212251,14.36689414,0,2.079981197,0.070175439,990120.6104,994169.8829
2506,546617.9744,3367.782726,0.076923077,0,1,94.29183901,14.34130224,0,2.055473325,0.179487179,990067.2405,994511.27
2507,236784.1,3575.056215,0.1,0,1,93.54076385,14.318361,0.7,2.137422371,0.4,990186.8485,994818.4144
2512,107860.5656,3929.535339,0,0,1,89.36812435,14.05976809,1,2.13265604,0.016393443,990090.3815,996421.5138
2513,103428.7045,3976.518043,0,0,1,88.93312528,14.01705394,1,2.126581686,0.021212121,990056.7086,996584.3733
2514,64441.866,4145.51722,0.034,0,1,87.97643761,13.92649883,1,2.143106202,0.05,990055.7371,996914.1689
2515,58093.31129,4331.690922,0.014516129,0,1,87.04652634,13.84076469,1,2.144894212,0.058064516,990072.2079,997217.7614
2516,62949.93269,4437.707351,0.048076923,0,1,86.39299319,13.77880078,1,2.153823979,0.038461538,990019.9218,997458.9602
2517,66468.05618,4635.504939,0,0,1,85.45066396,13.72009263,1,2.112049049,0.078651685,990027.5649,997754.471
2519,63187.83824,5168.305192,0.058823529,1,0,83.17467566,13.84643078,1,2.010335768,0.102941176,989986.3027,998541.2298
2520,63660.11892,5351.105007,0,1,0,82.50659246,13.94626315,1,1.973704683,0.444594595,990046.5678,998731.2423
2521,67933.12185,5527.805068,0,1,0,81.80745582,14.11884598,1,1.966232355,0.915966387,990063.9918,998986.2992
2522,53145.90203,5736.628348,0,1,0,81.00212107,14.34306014,1,1.934572789,0.314189189,990116.6041,999282.2584
2523,51361.29268,5846.119608,0,1,0,80.7049622,14.46207458,1,1.903674181,0.048780488,990115.6661,999474.4914
2525,207699.6606,6231.787726,0,1,0,80.89790219,14.78209559,1,1.892984777,0.43030303,989989.4492,1000239.081
2526,201846.7,6527.736482,0,1,0,80.90986125,14.87033184,1,1.918455464,0.183333333,990072.8718,1000581.364
2527,200018.8395,6623.256923,0,1,0,81.3530117,14.87587383,1,1.922387755,0.257525084,990032.0305,1000757.981
2530,216497.0259,7371.840557,0.015936255,1,0,83.97780965,14.85158077,1,1.976070371,0.605577689,990041.8524,1001751.471
2531,204577.1649,7603.176842,0,1,0,84.76057437,14.8372656,1,2.050981897,0.615866388,990084.0024,1002013.135
2532,196312.2586,7796.050473,0,1,0,85.39005946,14.82603429,1,2.118344859,0.856321839,990129.629,1002221.699
2533,215673.4144,8110.705635,0,1,0,87.08389018,14.80792715,1,2.176993245,0.828828829,990072.0937,1002652.98
2534,270837.8755,8324.388855,0,0.683544304,0,88.10398118,14.80288396,1,2.259917226,0.088607595,990056.26,1002923.778
2535,275833.477,8578.79855,0,0.00681431,0,89.17864108,14.80020207,1,2.387663485,0.049403748,990058.7296,1003226.669
2536,271266.3807,8833.092838,0,0,0,90.15781446,14.79813516,1,2.427251362,0.035495716,990075.3898,1003516.827
2537,273188.5441,9057.31808,0,0,0,90.94603526,14.79570731,1,2.38584145,0.073047859,990112.1935,1003757.162
2538,268054.0338,9349.101968,0,0,0,92.14236789,14.78750913,1,2.291963899,0.141538462,990070.1664,1004120.647
2539,248512.4762,9592.742,0,0,0,92.9866514,14.77863786,1,2.273286775,0.194940476,990070.3787,1004399.956
2540,224475.3504,9852.943507,0,0,0,93.84322721,14.76664779,1,2.299627154,0.405511811,990070.5012,1004696.105
2541,250366.0399,10154.93417,0,0,0,94.83604141,14.74878987,1,2.411891282,0.197463768,990033.553,1005055.88
2542,256541.4553,10385.72646,0,0,0,95.47486812,14.73588599,1,2.51388162,0.081441923,990059.9087,1005300.591
2543,257584.6462,10571.6118,0,0,0,96.05776132,14.72260661,1,2.699074543,0.023391813,989996.1547,1005539.09
2547,546875,11756.63224,0,0,0,98.67865753,14.65959263,0,3.325719833,1,990153.2918,1006768.258
2556,433466.3333,14352.16046,0,0,0,103.3727824,14.58049393,1,2.843954245,0,990033.396,1009590.739
2557,491216,14574.74276,0,0,0,103.7343216,14.57690048,0.5,2.873618484,0,990131.9334,1009791.66
2558,548968,14693.6612,0,0,0,104.1851959,14.57059479,0,2.825427055,1,990080.0027,1010204.102
2560,432587.8182,14185.22047,0,0,0,104.9003164,14.56050673,0.909090909,3.023863576,0.636363636,990037.71,1010718.938
2561,419637.51,13827.37143,0,0,0,105.4423599,14.55244711,1,3.307088,0.281124498,990090.3125,1011105.784
2562,418882.848,13707.34897,0,0,0,105.5345589,14.56935197,1,3.321366296,0.200980392,990023.0957,1011210.504
2635,546744,2524.427554,0,0,1,102.3491364,14.4527483,0,2.196627855,0,990321.1934,989753.5526
2637,546745,2382.610435,0,0,1,101.8797531,14.45120716,0,1.731329441,0,990239.5077,990166.2119
2638,546750,2450.7914,0,0,1,101.4688492,14.44929886,0,2.113242865,0,990319.1214,990579.4156
2639,546758,2420.148086,0,0,1,101.0468979,14.44728088,0,2.029127359,0,990265.2545,990860.6891
2640,546761,2708.463182,0,0,1,100.8310394,14.44580841,0,2.074921846,0,990478.256,991242.9756
2644,546502,2894.889134,0,0,1,98.46743774,14.42686653,0,2.168376207,1,990226.4365,992561.9178
2645,546510.5,2986.916055,0,0,1,98.19622803,14.42397213,0,2.168484211,0,990289.2399,992731.6017
2647,546524,3138.993203,0,0,1,97.25192261,14.41162539,0,2.093779206,0,990327.8514,993176.6351
2649,116574.6769,3539.142448,0,0,1,95.69509424,14.38731121,0.992307692,2.105968345,0.184615385,990475.6078,993947.3145
2650,123670.6579,3716.715025,0,0,1,94.80722287,14.36838203,0.973684211,2.06247506,0,990494.2199,994319.576
2651,155827.5,3743.139199,0.1,0,1,94.58666077,14.36262913,0.8,2.062155747,0.1,990498.576,994391.5405
2652,105754.5846,3777.470611,0.019230769,0,1,93.38202377,14.32198213,0.996153846,2.090401017,0.115384615,990381.6419,994880.3423
2653,103722.8113,3867.095301,0.006289308,0,1,93.02045796,14.31211024,1,2.100404981,0.132075472,990447.9854,995019.3218
2657,107024.7846,4172.808789,0,0,1,89.33886355,14.09840763,1,2.083446864,0.027210884,990393.729,996345.7062
2658,106842.0725,4265.131118,0.004140787,0,1,88.60123704,14.03423642,1,2.08124481,0.064182195,990374.9785,996599.5404
2659,78560.09242,4399.06077,0.037914692,0,1,87.67000918,13.95056931,1,2.10780381,0.056872038,990362.2275,996900.1227
2660,60664.07084,4548.984484,0.0626703,0,1,86.83653862,13.87742219,1,2.114823822,0.163487738,990373.7953,997164.8607
2665,62391.19937,5580.386084,0,1,0,81.41444453,14.0344485,1,1.97917222,0.14556962,990311.312,998802.4147
2666,68330.68016,5758.617093,0,1,0,80.68949831,14.21518564,1,1.954826997,0.813765182,990342.8173,999014.6407
2667,65596.62189,5924.258967,0,1,0,79.98591094,14.41635902,1,1.932644968,0.552238806,990373.1522,999235.0643
2675,231911.9384,7607.294069,0,1,0,83.43193122,14.86843265,1,1.973899411,0.376712329,990322.5177,1001823.387
2676,217446.4749,7777.186207,0.004357298,1,0,84.02511874,14.85235923,1,2.061058232,0.697167756,990366.1283,1002007.782
2677,191346.5,8010.404655,0,1,0,85.17895227,14.82686097,1,2.176801093,0.91091954,990372.18,1002303.035
2678,180758.3154,8259.678105,0,1,0,86.46989347,14.80971034,1,2.246268008,0.938461538,990367.2825,1002621.657
2679,230476.8212,8474.177036,0.002590674,1,0,87.65904319,14.80282831,1,2.307278619,0.321243523,990338.3678,1002909.052
2680,274141.2116,8745.183401,0,0.754270696,0,88.8155826,14.80062377,1,2.398942701,0.120893561,990366.2261,1003220.168
2681,274045.5,8982.156335,0,0.033602151,0,89.88557032,14.79974221,1,2.422602387,0.075268817,990361.3197,1003509.067
2682,257648.0644,9217.424367,0,0,0,90.97129806,14.79696388,1,2.347899974,0.166320166,990331.1658,1003808.767
2683,231004.7469,9489.469913,0,0,0,91.95709507,14.79140182,1,2.253050714,0.354723708,990369.5412,1004104.559
2684,223584.6583,9747.615648,0,0,0,92.93256082,14.78178332,1,2.207346932,0.615830116,990363.1962,1004409.491
2685,223903.0064,10015.28572,0,0,0,93.83979397,14.76913478,1,2.200356511,0.523125997,990373.607,1004712.375
2686,231746.9687,10265.7172,0,0,0,94.64028407,14.75508821,1,2.212413291,0.41686747,990388.505,1004990.828
2687,255876.7876,10405.25266,0,0,0,95.24768769,14.74225709,1,2.265216724,0.185840708,990272.0384,1005213.06
2703,433470,14790.41462,0,0,0,104.1062851,14.5739994,0,2.88263154,1,990251.6708,1009977.675
